date,area,demand_peak_mw,demand_avg_mw,thermal_avg_mw,residual_thermal_peak_mw,renewable_curtailment_mwh,solar_midday_avg_mw,demand_midday_avg_mw,thermal_midday_avg_mw,thermal_evening_avg_mw,thermal_ramp_mw,solar_share_midday_pct,source
2025-11-13,Kansai,17173,14840.792,7438.354,9316,0.0,1468.875,16429.625,7302.625,7786.0,483.375,8.94,JapanesePower.org regional half-hourly supply mix
2025-11-14,Kansai,16350,14401.583,6208.083,8921,0.0,3690.625,15733.25,4431.375,7153.75,2722.375,23.457,JapanesePower.org regional half-hourly supply mix
2025-11-15,Kansai,13927,12727.354,4882.479,6832,2773.0,3373.25,13002.625,2453.875,5734.875,3281.0,25.943,JapanesePower.org regional half-hourly supply mix
2025-11-16,Kansai,13966,12121.729,4795.438,6651,8098.5,2583.625,11961.0,2767.125,5876.5,3109.375,21.6,JapanesePower.org regional half-hourly supply mix
2025-11-17,Kansai,16439,14181.375,5655.062,9343,0.0,4079.0,15817.375,4102.0,7196.125,3094.125,25.788,JapanesePower.org regional half-hourly supply mix
2025-11-18,Kansai,17624,15184.042,6292.229,10502,0.0,1737.625,16775.625,5325.125,7133.0,1807.875,10.358,JapanesePower.org regional half-hourly supply mix
2025-11-19,Kansai,18016,15839.042,7533.667,10945,0.0,2770.0,17129.5,6332.125,8520.75,2188.625,16.171,JapanesePower.org regional half-hourly supply mix
2025-11-20,Kansai,18020,15739.917,7389.812,10416,0.0,3915.0,16764.875,5649.125,8419.125,2770.0,23.352,JapanesePower.org regional half-hourly supply mix
2025-11-21,Kansai,17971,15432.729,7366.333,9427,0.0,3441.75,16667.625,5423.5,8442.125,3018.625,20.649,JapanesePower.org regional half-hourly supply mix
2025-11-22,Kansai,15010,13592.417,5327.667,7413,2284.0,3196.375,13620.25,3185.25,5498.125,2312.875,23.468,JapanesePower.org regional half-hourly supply mix
2025-11-23,Kansai,14407,12770.104,4510.104,6913,7521.0,2429.125,12458.625,2540.5,5947.5,3407.0,19.498,JapanesePower.org regional half-hourly supply mix
2025-11-24,Kansai,15499,13620.292,5724.458,8006,195.5,3449.125,14223.0,3893.0,7532.25,3639.25,24.25,JapanesePower.org regional half-hourly supply mix
2025-11-25,Kansai,18600,15514.583,7863.333,11330,0.0,1122.0,17884.375,8300.75,8593.375,292.625,6.274,JapanesePower.org regional half-hourly supply mix
2025-11-26,Kansai,17557,15547.583,7346.688,9926,0.0,2345.75,17171.375,6665.875,8546.5,1880.625,13.661,JapanesePower.org regional half-hourly supply mix
2025-11-27,Kansai,17990,15633.042,6866.021,9924,0.0,3155.125,16903.625,5724.0,7461.75,1737.75,18.665,JapanesePower.org regional half-hourly supply mix
2025-11-28,Kansai,17231,15296.875,6605.688,9486,0.0,2835.5,16457.5,5739.75,7286.375,1546.625,17.229,JapanesePower.org regional half-hourly supply mix
2025-11-29,Kansai,15252,13753.0,4966.542,7739,0.0,3634.0,13802.875,2191.5,5879.625,3688.125,26.328,JapanesePower.org regional half-hourly supply mix
2025-11-30,Kansai,14947,13070.25,4032.688,7763,2704.5,3336.625,12698.625,1766.875,5590.125,3823.25,26.275,JapanesePower.org regional half-hourly supply mix
2025-12-01,Kansai,17415,14958.479,7485.333,9671,0.0,3211.5,16593.625,6087.75,9312.125,3224.375,19.354,JapanesePower.org regional half-hourly supply mix
2025-12-02,Kansai,17350,15099.396,8071.354,9319,0.0,3397.875,16658.75,6652.875,8953.125,2300.25,20.397,JapanesePower.org regional half-hourly supply mix
2025-12-03,Kansai,18820,16298.604,8416.688,11139,0.0,2225.75,17611.625,8161.0,9188.125,1027.125,12.638,JapanesePower.org regional half-hourly supply mix
2025-12-04,Kansai,20651,18031.167,9081.0,12588,0.0,2722.375,19663.0,8971.625,9677.75,706.125,13.845,JapanesePower.org regional half-hourly supply mix
2025-12-05,Kansai,20665,17649.875,8894.208,11947,0.0,3325.375,19093.625,8733.625,9179.875,446.25,17.416,JapanesePower.org regional half-hourly supply mix
2025-12-06,Kansai,17124,15619.292,6089.125,8744,0.0,3929.5,15506.5,3423.5,6851.625,3428.125,25.341,JapanesePower.org regional half-hourly supply mix
2025-12-07,Kansai,16135,14364.688,5136.083,7908,0.0,3556.25,14271.75,2446.375,6808.125,4361.75,24.918,JapanesePower.org regional half-hourly supply mix
2025-12-08,Kansai,19644,16547.333,6993.271,10594,0.0,2439.75,18511.5,6543.5,7921.75,1378.25,13.18,JapanesePower.org regional half-hourly supply mix
2025-12-09,Kansai,19310,16892.979,7588.729,10847,0.0,3334.375,18039.875,6443.375,8367.875,1924.5,18.483,JapanesePower.org regional half-hourly supply mix
2025-12-10,Kansai,20143,17235.104,7838.438,10798,0.0,3440.625,18354.125,6528.0,8572.125,2044.125,18.746,JapanesePower.org regional half-hourly supply mix
2025-12-11,Kansai,19957,16874.417,7394.25,10660,0.0,3228.125,18612.5,6343.375,8108.0,1764.625,17.344,JapanesePower.org regional half-hourly supply mix
2025-12-12,Kansai,20445,17574.167,7387.875,11840,0.0,2090.625,19379.375,6828.0,8561.875,1733.875,10.788,JapanesePower.org regional half-hourly supply mix
2025-12-13,Kansai,17096,15526.708,6357.125,8690,0.0,3825.125,15731.5,4072.75,7215.125,3142.375,24.315,JapanesePower.org regional half-hourly supply mix
2025-12-14,Kansai,16939,14505.083,5237.208,8733,0.0,2598.875,14673.0,3187.375,7523.125,4335.75,17.712,JapanesePower.org regional half-hourly supply mix
2025-12-15,Kansai,20698,17507.583,7789.562,11751,0.0,2438.625,19535.125,6862.0,9545.625,2683.625,12.483,JapanesePower.org regional half-hourly supply mix
2025-12-16,Kansai,20609,17615.458,8721.708,11109,0.0,3712.375,18643.625,6711.375,10189.625,3478.25,19.912,JapanesePower.org regional half-hourly supply mix
2025-12-17,Kansai,20283,17584.521,8697.188,10996,0.0,1843.25,19182.125,7414.0,10095.375,2681.375,9.609,JapanesePower.org regional half-hourly supply mix
2025-12-18,Kansai,19430,17063.562,7899.917,10493,0.0,3502.5,18186.75,5576.125,9838.0,4261.875,19.259,JapanesePower.org regional half-hourly supply mix
2025-12-19,Kansai,20618,17255.812,8279.792,11021,0.0,3756.0,18472.75,6157.875,9556.875,3399.0,20.333,JapanesePower.org regional half-hourly supply mix
2025-12-20,Kansai,15587,14178.292,5704.729,6902,0.0,3105.5,14477.375,3891.625,6280.5,2388.875,21.451,JapanesePower.org regional half-hourly supply mix
2025-12-21,Kansai,15711,13800.833,5511.979,7183,0.0,662.375,14694.0,4421.125,7061.0,2639.875,4.508,JapanesePower.org regional half-hourly supply mix
2025-12-22,Kansai,19451,16683.042,7556.604,10629,0.0,2376.875,18486.5,5762.75,10031.0,4268.25,12.857,JapanesePower.org regional half-hourly supply mix
2025-12-23,Kansai,20534,17167.104,7852.375,10860,0.0,3749.5,18499.25,5516.5,9895.75,4379.25,20.268,JapanesePower.org regional half-hourly supply mix
